tweet,time
"Sharing my view for learning purposes 

Date:12/01/22 Level For Date:13/01/2022

Daily Nifty 50(Cash):18160 Up Bullish 
Resistance: 18600 Support: 18200,17900,17350,16800,16400

#Nifty #nifty50 #NiftyBank #stockmarkets #stockmarketindia",2022-01-12T11:47:05.000Z
"#Sensex soars 533.15 points to settle at 61,150.04; #Nifty rises 156.60 points to 18,212.35",2022-01-12T11:47:05.000Z
"#Nifty is on a rampage. Stalwarts waiting for it to correct. To make a good forecast is an aspiration of millions. Very few make it. 

Even those - who can make it r not able to live it moment by moment. 

More than anybody else we need to tolerate our own intellect. Cheers !!!",2022-01-12T11:47:05.000Z
Brought another 10k shares in Sakar healthcare IMO next Caplin point with good Swiss partners also interest in #oncology injectable next #MultiBagger #MultibaggerStock #StockToWatch #StockTrading #nifty #investing #sharemarket BTW today volume is only 20k so 50% I brought,2022-01-12T11:47:05.000Z
"Headline #nifty  2% away from ATH, & seeing pessimism around and people finding top ""aur kitna chalega"" syndrome, wont be surprised if 17800-18k around is base for jan series
Wat say 
@KiritManral
 @anand_luhar
 @Narchal007
 all partners in crime
""Follow trend, till it bends or ends""",2022-01-12T11:47:05.000Z
"#sensex
#nifty
#Niftybank 
All is well so far this week. 

Made some money in niftybank nifty HUL and bharti. 

Lost some in tataconsumer nifty 
And kotak.",2022-01-12T11:47:05.000Z
"Infosys Q3 : Cons. Net Profit Up 12 %at Rs 5809 cr (YOY), Up 7 %(QOQ)

Revenue Up 23 % at Rs 31867 cr (YOY),Up 8 % (QOQ)

Ebit Up 7 % at Rs 23.4 cr (YOY), Up 14 % (QOQ)

Margins at 23.4 % V 23.55 % (YOY), 25.4 % (QOQ)

#Infosys #Q3Result #Revenue #Nifty #Nse #Stock #ShareMarket",2022-01-12T11:47:05.000Z
" TODAYS RESULT 

NO. OF CALL GIVEN : 3
SUCCESS RATE         :70%

#Nifty #StockMarket #Intraday #ShareMarket
#IntradayCalls #IntradayTips #FreeIntradayCalls",2022-01-12T11:47:05.000Z
"India Pushing For $203 Billion Valuation For LIC

India is pushing for a valuation of about Rs 15 lakh crore ($203 billion) for a state-owned insurer thats soon expected to file for the nations biggest initial public offering, people familiar with...
#Nifty #stock #stockmark…",2022-01-12T11:47:05.000Z
"NIFTY PHARMA Index: 13833.7
Change: -20.55 (-0.15%)

Open: 13935.2
HIGH: 13939.25
Low: 13765.25

Declines: 14
Advances: 6
Unchanged: 0

Week Change: -166.15 (-1.19%)
Month Change: 387.60 (2.88%)
Year Change: 421.35 (3.14%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-12T11:47:05.000Z
"NIFTY METAL Index: 5685.0
Change: 74.65 (1.33%)

Open: 5669.95
HIGH: 5699.4
Low: 5653.95

Declines: 2
Advances: 13
Unchanged: 0

Week Change: 0.85 (0.01%)
Month Change: 26.10 (0.46%)
Year Change: 2191.10 (62.71%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-12T11:47:05.000Z
"NIFTY FMCG Index: 37992.95
Change: 143.05 (0.38%)

Open: 37976.85
HIGH: 38026.55
Low: 37821.2

Declines: 8
Advances: 7
Unchanged: 0

Week Change: 82.00 (0.22%)
Month Change: -196.60 (-0.51%)
Year Change: 3311.70 (9.55%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-12T11:47:05.000Z
"NIFTY BANK Index: 38727.55
Change: 285.35 (0.74%)

Open: 38719.6
HIGH: 38851.45
Low: 38604.6

Declines: 2
Advances: 9
Unchanged: 1

Week Change: 1031.65 (2.74%)
Month Change: 1621.90 (4.37%)
Year Change: 6728.65 (21.03%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-12T10:41:20.000Z
"NIFTY 500 Index: 15667.9
Change: 137.35 (0.88%)

Open: 15627.05
HIGH: 15678.7
Low: 15595.65

Declines: 175
Advances: 319
Unchanged: 7

Week Change: 271.50 (1.76%)
Month Change: 512.90 (3.38%)
Year Change: 3661.40 (30.50%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-12T10:41:20.000Z
"NIFTY SMALLCAP100 Index: 11749.1
Change: 102.4 (0.88%)

Open: 11746.45
HIGH: 11783.6
Low: 11688.25

Declines: 37
Advances: 60
Unchanged: 3

Week Change: 322.65 (2.82%)
Month Change: 497.90 (4.43%)
Year Change: 4308.95 (57.91%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-12T10:41:20.000Z
"NIFTY MIDCAP100 Index: 31791.55
Change: 391.15 (1.25%)

Open: 31568.25
HIGH: 31817.0
Low: 31503.6

Declines: 28
Advances: 71
Unchanged: 1

Week Change: 874.00 (2.83%)
Month Change: 588.50 (1.89%)
Year Change: 9651.45 (43.59%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-12T10:41:20.000Z
"NIFTY 100 Index: 18430.25
Change: 155.1 (0.85%)

Open: 18390.85
HIGH: 18443.8
Low: 18346.95

Declines: 31
Advances: 68
Unchanged: 1

Week Change: 282.75 (1.56%)
Month Change: 627.65 (3.53%)
Year Change: 3788.20 (25.87%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-12T10:41:20.000Z
"NIFTY50 Index: 18212.35
Change: 156.6 (0.87%)

Open: 18170.4
HIGH: 18227.95
Low: 18128.8

Declines: 15
Advances: 35
Unchanged: 0

Week Change: 287.10 (1.60%)
Month Change: 701.05 (4.00%)
Year Change: 3727.60 (25.73%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-12T10:41:20.000Z
"#Reliance we are way ahead of the crowd in reliance and have captured ₹205 with today’s close
Just in case you are a professional trader you need  ₹565 to double your capital.
Just doing it, today we captured almost ₹65 and our position is open. 
Same like #Nifty 6months time",2022-01-12T10:41:20.000Z
"Top 5 Losers on 12-Jan-2022 in F&O

MOTHERSUMI: ₹243.3
 -8.15 (-3.24%)
METROPOLIS: ₹3114
 -55.45 (-1.75%)
IPCALAB: ₹1040.1
 -17.2 (-1.63%)
TITAN: ₹2611
 -42.35 (-1.6%)
ABBOTINDIA: ₹17880.3
 -289.1 (-1.59%)

#IndianStockMarket #NSE #nifty #sensex #FnO #bull #loses",2022-01-12T10:41:20.000Z
"Top 5 Gainers on 12-Jan-2022 in F&O

IDEA: ₹12.85
 1.05 (8.9%)
CHAMBLFERT: ₹454
 28.1 (6.6%)
INDHOTEL: ₹208.5
 11.45 (5.81%)
M&MFIN: ₹165
 8.7 (5.57%)
INDIAMART: ₹6849.9
 345.8 (5.32%)

#IndianStockMarket #NSE #nifty #sensex #FnO #bull #profits",2022-01-12T10:41:20.000Z
"Top 5 Losers on 12-Jan-2022 in NIFTY500

GREAVESCOT: ₹219.6
 -18.45 (-7.75%)
TTML: ₹275.65
 -14.5 (-5.0%)
DMART: ₹4288.95
 -215.95 (-4.79%)
NH: ₹630.0
 -25.95 (-3.96%)
WESTLIFE: ₹521.05
 -18.95 (-3.51%)

#IndianStockMarket #NSE #nifty #sensex #FnO #bull #loses",2022-01-12T10:41:20.000Z
"Top 5 Gainers on 12-Jan-2022 in NIFTY500

SFL: ₹3790.0
 490.4 (14.86%)
SEQUENT: ₹183.4
 20.3 (12.45%)
GUJALKALI: ₹729.45
 64.25 (9.66%)
VENKEYS: ₹2860.0
 250.8 (9.61%)
IDEA: ₹12.85
 1.05 (8.9%)

#IndianStockMarket #NSE #nifty #sensex #FnO #bull #profits",2022-01-12T10:41:20.000Z
"Wipro Q3FY22 numbers are just a wee bit below expectations. With the sharp run up already happened pre results & nothing exciting in the results, how will the stock behave tomorrow? #miss #muted #Nifty #Wipro #stocks",2022-01-12T10:41:20.000Z
"Top 5 Losers on 12-Jan-2022 in Nifty50

TITAN: ₹2611.0
 -42.35 (-1.6%)
TCS: ₹3857.0
 -58.9 (-1.5%)
SHREECEM: ₹26750.0
 -288.55 (-1.07%)
BRITANNIA: ₹3704.0
 -39.35 (-1.05%)
CIPLA: ₹907.2
 -8.75 (-0.96%)

#IndianStockMarket #NSE #nifty #sensex #FnO #bull #loses",2022-01-12T10:41:20.000Z
"Top 5 Gainers on 12-Jan-2022 in NIFTY50

M&M: ₹879.5
 38.1 (4.53%)
BHARTIARTL: ₹729.15
 25.7 (3.65%)
INDUSINDBK: ₹943.5
 25.55 (2.78%)
RELIANCE: ₹2518.0
 62.45 (2.54%)
HINDALCO: ₹497.35
 11.0 (2.26%)

#IndianStockMarket #NSE #nifty #sensex #FnO #bull #profits",2022-01-12T10:41:20.000Z
"#nifty 
2018 January jaisa feeling aa rha hai",2022-01-12T10:41:20.000Z
"#nifty50 top 5 gainers for the day...

 #Mahindra: 4.7%

 #BhartiAirtel: 3.8%
 
 #Reliance: 2.7%

 #IndusInd: 2.6%

 #ONGC: 2.5%

#Markets #NiftyBank #Nifty #StockMarket",2022-01-12T10:31:13.000Z
"#Nifty day chart 

Island reversal to upside ?",2022-01-12T10:31:13.000Z
"#nifty closed just below 18200, facing a bit of resistance there.

Might retest 18050/18080 levels before taking flight to new all time high

#StockMarket #trading #Investing #OptionsTrading #stocks",2022-01-12T10:31:13.000Z
"#CLOSINGBELL: 

#NIFTY CLOSE-18,212.35, 156.60 POINTS UP 

#BANKNIFTY CLOSE-38,727.55, 285.35 POINTS UP 

#SENSEX CLOSE-61,150.04, 533.15 POINTS UP",2022-01-12T10:31:13.000Z
"Is BCG the next Vakrangee??? 

Maybe/maybe not. 

Only time will tell

#NIFTYIT #nifty50 #nifty #stocks #stockstowatch #StocksInFocus #StockMarketindia",2022-01-12T10:31:13.000Z
"Captured 8 #NIFTY points today (after charges) 
#OptionsTrading",2022-01-12T10:31:13.000Z
"Tomorrow weekly expiry 13- Jan
Expecting trended move tomorrow on expiry in #nifty & #banknifty",2022-01-12T10:31:13.000Z
"Bas #Ril aur #infy ne sambhala hai...

#nifty #stocks",2022-01-12T10:31:13.000Z
"#Nifty expiry is tomorrow...and result will impact will be more..better go home with zero position....

Tomorrow never dies... Apna time aayega..",2022-01-12T10:31:13.000Z
"Buy :
TFL - 11.7, ORICONENT - 42.05, GREAVESCOT - 219.8
#swingtrade #Nifty",2022-01-12T10:31:13.000Z
"Stock Tip : Long term 
Buy :  Phillips Carbon Black
Buy :  Gland Pharma
Sell :  PI Industries
#Nifty #stockstowatch #sharemarketindia #Investing",2022-01-12T10:31:13.000Z
"Theta Plus: Anyways, margins are not uniform along brokers. I deviated from strike price differences in some spreads #OptionsTrading #nifty #banknifty #trading",2022-01-12T10:31:13.000Z
Theta Plus: Fantastic day today. We had CE losses in nondirectional strategies but made two correct bets on SnR in intraday and recouped our positional loss. #OptionsTrading #nifty #banknifty #trading,2022-01-12T10:31:13.000Z
"PnL: 
Illuminati: -307/- ( - 0.09 % ) 
BNF system: 3410/- ( 0.85 % ) 

New BNF system up and running for live testing. 

#banknifty #Nifty #nifty50 #algotrading #Niftybank #trading #trade #StockMarketindia #optionstrade #systemTrading",2022-01-12T10:31:13.000Z
"Bharat Rasayan and Page Industries .. too good for buying if someone can, can give safe and better returns then other large caps/mid caps .. #StocksToBuy #StockMarketindia #Sensex #Nifty",2022-01-12T10:31:13.000Z
"BANKNIFTY Spot:38739 Target Based on Max Pain :38575
Time: 1/12/2022 15:15:08 PM
 #banknifty #nifty #nse",2022-01-12T10:31:13.000Z
"99% traders on #zerodha  lose money 

99% of traders on #twitter make money . 

Think . 
#Nifty #BankNiftyOptions",2022-01-12T10:31:13.000Z
"#Index Option

#NIFTY 18200 CE cmp 67
SL 53

H 77.90 L 46.30",2022-01-12T10:31:13.000Z
"Momentum coming in #chambalfert 
#StockMarket #StocksInFocus #nifty",2022-01-12T10:31:13.000Z
"#Nifty / #Banknifty looking very Bullish!

No trading suggestion.

#StockMarket #trading #nifty50 #Niftybank",2022-01-12T10:31:13.000Z
"Today bought #banknifty 39000 PE at 330 exited at 330.

Bought #Nifty 18300 PE at 128 exited at 118

#StockMarket #trading #OptionsTrading",2022-01-12T10:31:13.000Z
"Looks like the Bank Nifty is stuck in a rut. Seeing my Nifty position rise more and more, whilst, my Bank Nifty position is just staying there.

#Niftybank #nifty #Markets #stocks #Options #OptionsTrading",2022-01-12T10:31:13.000Z
Bought a few #Nifty FEB 18000 PUTs around 315 a while back.....#Positional,2022-01-12T10:31:13.000Z
Now I think Large caps will start their action ; and Lift Nifty to new heights ; let's see cmp 18200++ #Nifty,2022-01-12T10:31:13.000Z
"How much time #nifty will take to retest #alltimehighs 
Big question 18,600 coming before budget? 

If yes.. leadership will come from which stocks!! 

Watch the live discussion in closing calls 
@ETNowSwadesh",2022-01-12T10:31:13.000Z
"99% traders on #zerodha  lose money 

99% of traders on #twitter make money . 

Think . 
#Nifty #BankNiftyOptions",2022-01-12T09:47:48.000Z
"#Index Option

#NIFTY 18200 CE cmp 67
SL 53

H 77.90 L 46.30",2022-01-12T09:47:48.000Z
"Momentum coming in #chambalfert 
#StockMarket #StocksInFocus #nifty",2022-01-12T09:47:48.000Z
"#Nifty / #Banknifty looking very Bullish!

No trading suggestion.

#StockMarket #trading #nifty50 #Niftybank",2022-01-12T09:47:48.000Z
"Today bought #banknifty 39000 PE at 330 exited at 330.

Bought #Nifty 18300 PE at 128 exited at 118

#StockMarket #trading #OptionsTrading",2022-01-12T09:47:48.000Z
"Looks like the Bank Nifty is stuck in a rut. Seeing my Nifty position rise more and more, whilst, my Bank Nifty position is just staying there.

#Niftybank #nifty #Markets #stocks #Options #OptionsTrading",2022-01-12T09:47:48.000Z
Bought a few #Nifty FEB 18000 PUTs around 315 a while back.....#Positional,2022-01-12T09:47:48.000Z
Now I think Large caps will start their action ; and Lift Nifty to new heights ; let's see cmp 18200++ #Nifty,2022-01-12T09:47:48.000Z
"How much time #nifty will take to retest #alltimehighs 
Big question 18,600 coming before budget? 

If yes.. leadership will come from which stocks!! 

Watch the live discussion in closing calls 
@ETNowSwadesh",2022-01-12T09:47:48.000Z
"#Nifty intraday traders, if you know how to manage spike then you will become crorepati in one year. 

Everyday smallest five digit income is good to increase your capital.",2022-01-12T09:47:48.000Z
"Few have conviction for #TATASTEEL
its on very strong support.
Target 1: INR 1500

#nifty
#Investing",2022-01-12T09:47:48.000Z
"#Sensex rises 477 points to trade at 61,094. #Nifty also adds 139 points to trade at 18,195.",2022-01-12T09:47:48.000Z
"Chase #bigmoney

What wonderful market we are witnessing.

Breakout happening cash and selective FNO counter.

Dont waste your time thinking #Nifty is going to 19 k or 16k

Mint lot of money

#investing
#stockmarket
#StocksToBuy",2022-01-12T09:47:48.000Z
"1.05% for the he day 

Hit ATH after 8 days.

Nifty: 0.9%
BN: 1.25%

#finwit #banknifty #nifty #algotrading #Python",2022-01-12T09:47:48.000Z
#niftygrewal #nifty50 Nifty should hold 18124 today on closing basis.#nifty,2022-01-12T09:47:48.000Z
"KOLTE PATIL DEVELOPERS: Q3 SALES VOLUME OF 0.86M SQ. FT., UP 56% (YOY) || CO Q3 SALES VALUE OF 5.61B RUPEES, UP 77% (YOY)

#KotlePatilDevelopers #Q3Result #ShareMarket #Nifty",2022-01-12T09:47:48.000Z
about 5 stocks are contributing around 100 points to #Nifty at this moment.,2022-01-12T09:47:48.000Z
"We have got used to US indices bouncing from lows.....that may not happen today after inflation figure of 7%.
Nifty Bank is a sell below 38600
#Nifty 
#StockMarketindia 
#markets 
#NASDAQ 
#stocks 
@AnilSinghvi_
 
@_anujsinghal",2022-01-12T09:47:48.000Z
"4,84, 858 shares of Greaves Cotton in NSE cash auction today 

These shares were shorted on Monday when stock was locked in upper circuit. 

Shares in auction as traders failed to honour the pay- in.

#Nifty #StockMarket",2022-01-12T09:47:48.000Z
"Holding Call (For 20-25 Days) 
CASH: BUY #RATEGAIN ABOVE 415 
Tgt/Sl Only for trade ... 

(..This call is only for education purpose don't do trade without support)

#StockMarket 
#StocksToBuy 
#Nifty 
#nifty50",2022-01-12T09:47:48.000Z
"Top 5 #stocks from #Nifty 50 with highest ROE...

 #NESTLEIND: 105.76

 #BRITANNIA: 37.74

 #TCS: 37.74

 #COALINDIA: 36.54

 #BPCL: 35.09

#StockMarket #stockstowatch",2022-01-12T09:47:48.000Z
"#niftygrewal #nifty pehle jo kamaya hai sambhal lo..Nifty kahi nahi bhag raha #nifty50 it's not,always important to take trade on all trading days.",2022-01-12T09:47:48.000Z
"Reliance, ICICI Bank, Infy, Bharti Airtel and M&M are among the top contributors to Nifty’s index up move 

#reliance #icicibank #infy #bhartiairtel #mahindra #nse #nifty #marketupdate #Investing #India",2022-01-12T09:47:48.000Z
"Nifty critical level to hold is 18150. If fails, gap fill is on the cards. 
@jitendrajain
 #Nifty #trading #BANKNIFTYFUTURE #banknifty #optiontrading",2022-01-12T09:47:48.000Z
"Today is the longest day in the market. Rarely comes a day with such low or no movement in market.
Frustrating day truly!! 

#StockMarket #bored #Nifty #Niftybank",2022-01-12T09:47:48.000Z
"Holding Call (For 20-25 Days) 
CASH: BUY #RATEGAIN ABOVE 415 
Tgt/Sl Only for trade ... 

(..This call is only for education purpose don't do trade without support)

#StockMarket 
#StocksToBuy 
#Nifty 
#nifty50",2022-01-12T09:01:20.000Z
"Top 5 #stocks from #Nifty 50 with highest ROE...

 #NESTLEIND: 105.76

 #BRITANNIA: 37.74

 #TCS: 37.74

 #COALINDIA: 36.54

 #BPCL: 35.09

#StockMarket #stockstowatch",2022-01-12T09:01:20.000Z
"#niftygrewal #nifty pehle jo kamaya hai sambhal lo..Nifty kahi nahi bhag raha #nifty50 it's not,always important to take trade on all trading days.",2022-01-12T09:01:20.000Z
"Reliance, ICICI Bank, Infy, Bharti Airtel and M&M are among the top contributors to Nifty’s index up move 

#reliance #icicibank #infy #bhartiairtel #mahindra #nse #nifty #marketupdate #Investing #India",2022-01-12T09:01:20.000Z
"Nifty critical level to hold is 18150. If fails, gap fill is on the cards. 
@jitendrajain
 #Nifty #trading #BANKNIFTYFUTURE #banknifty #optiontrading",2022-01-12T09:01:20.000Z
"Today is the longest day in the market. Rarely comes a day with such low or no movement in market.
Frustrating day truly!! 

#StockMarket #bored #Nifty #Niftybank",2022-01-12T09:01:20.000Z
"Which COURSE GIVEAWAY you want next ??

Do Follow so that u dont miss Out the Opportunity !

#giveaway #Nifty #Niftybank #stocks #StockMarket #trading #investing",2022-01-12T09:01:20.000Z
"BANKNIFTY Spot:38639 Target Based on Max Pain :38572
Time: 1/12/2022 14:15:08 PM
 #banknifty #nifty #nse",2022-01-12T09:01:20.000Z
"Vodafone Idea CEO Says Government Won't Take Over Operations

A day after Vodafone Idea Ltd opted to convert interest on dues to government equity, its CEO on Wednesday said the government had made its position amply clear that it does not want to run the telco,...
#Nifty #s…",2022-01-12T09:01:20.000Z
"300++ Stocks hit Lower freeze of 5 % ...Penny 

Some new rules expected to come. #nifty #Investing #StockMarket #pennystocks",2022-01-12T09:01:20.000Z
Not too sure about upmove right now even if the OI is sitting heavy on 18100-18200. Will wait for clarity. #Nifty,2022-01-12T09:01:20.000Z
"#Nifty Just bought 12 lots  17800 PE @ 85 for 27th jan , Monthly Expiry. I know it’s  against the current trade but finger crossed . Your comments please .",2022-01-12T09:01:20.000Z
"Experience technology, experience YONO Lite.",2022-01-12T09:01:20.000Z
"Sab Bhag Rahe #Tatamotor Ka Khun khol raha hai #Auto #Nifty CMP 

507.7 ",2022-01-12T09:01:20.000Z
too many uncertainties between today's market closing and tomorrow's expiry. Hedge your positions or come out taking what's on the table today. #Nifty #BANKNIFTYFUTURE #nifty50,2022-01-12T09:01:20.000Z
"18200 is very strong resistance for Nifty and put writers have started unwinding. 

The difference between calls and puts has widened.

For now looks like no upside for the day.

Tomorrow will be very interesting expiry to watch

#Nifty",2022-01-12T09:01:20.000Z
"Bull market is when you get stock tips from your Barber,

Bear market is when you get a haircut from your Fund manager.

#StockMarket #StockMarketindia #Nifty #Niftybank #trading #TRADINGTIPS #Investing #investingtips #markets",2022-01-12T09:01:20.000Z
Positive# BANK/NIFTY->39000  PUT ><Near Expiry>400...Restt_442/496/628...Support..349 #banknifty #nifty,2022-01-12T09:01:20.000Z
"18200 tutega ya 17950 k liye aayega? 

#Nifty",2022-01-12T09:01:20.000Z
"TataChemical up 2.4% 

#Stock #Nifty #Nse",2022-01-12T09:01:20.000Z
"Nifty may rally 22% by April to hit 22000, #Sensex seen at 65000; 
@sanjiv_bhasin
 bullish on #icicibank, #hcltech 
#StockMarketindia #Nifty",2022-01-12T09:01:20.000Z
"WELSPUN CORP: CO PORPOSED LISTING OF EAST PIPES INTEGRATED CO FOR INDUSTRY (FORMERLY WELSPUN MIDDLE EAST PIPES LLC) ESTABLISHED IN THE KINGDOM OF SAUDI ARABIA AT THE LOCAL STOCK EXCHANGE

#WelsPunCorp #ShareMarket #Nifty #Nse",2022-01-12T09:01:20.000Z
"Booked some profits today as I am expecting a short term pull back in the markets.

About 45% invested right now.

#nifty #StockMarketindia",2022-01-12T09:01:20.000Z
"HFCL: CO CHOOSES COMM AGILITY 5G SOFTWARE FOR INDOOR SMALL CELLS

#Hfcl #ShareMarket #Nifty #nse",2022-01-12T09:01:20.000Z
Have noticed stiff resistance for #Nifty around 18195…. A breakout past 18220 would propel it to 18310 by tomorrow! We could also see #AshokLeyland go past 140 tomorrow.,2022-01-12T09:01:20.000Z
"18200 tutega ya 17950 k liye aayega? 

#Nifty",2022-01-12T08:32:23.000Z
"TataChemical up 2.4% 

#Stock #Nifty #Nse",2022-01-12T08:32:23.000Z
"Nifty may rally 22% by April to hit 22000, #Sensex seen at 65000; 
@sanjiv_bhasin
 bullish on #icicibank, #hcltech 
#StockMarketindia #Nifty",2022-01-12T08:32:23.000Z
"WELSPUN CORP: CO PORPOSED LISTING OF EAST PIPES INTEGRATED CO FOR INDUSTRY (FORMERLY WELSPUN MIDDLE EAST PIPES LLC) ESTABLISHED IN THE KINGDOM OF SAUDI ARABIA AT THE LOCAL STOCK EXCHANGE

#WelsPunCorp #ShareMarket #Nifty #Nse",2022-01-12T08:32:23.000Z
"Booked some profits today as I am expecting a short term pull back in the markets.

About 45% invested right now.

#nifty #StockMarketindia",2022-01-12T08:32:23.000Z
"HFCL: CO CHOOSES COMM AGILITY 5G SOFTWARE FOR INDOOR SMALL CELLS

#Hfcl #ShareMarket #Nifty #nse",2022-01-12T08:32:23.000Z
Have noticed stiff resistance for #Nifty around 18195…. A breakout past 18220 would propel it to 18310 by tomorrow! We could also see #AshokLeyland go past 140 tomorrow.,2022-01-12T08:32:23.000Z
"Passangers from 18000 to 18150 are requested to board for flight ... 
#nifty 
#EquityDynamo",2022-01-12T08:32:23.000Z
"Nifty Now @ 18182

What next 18300+  (or) 18050- ?

#nifty #sp",2022-01-12T08:32:23.000Z
"Overall #sharemarket MIGHT performed only handful of heavy weigtage 
#stocks used for managing #banknifty #Nifty for FII against $ very cheap option HIGH returns
@SEBI_India
 MUST note this point.
#indian #investors are the REAL losers
Foreign #traders are the REAL beneficiaries",2022-01-12T08:32:23.000Z
"dmart nxt support 3900?
#dmart #Nifty",2022-01-12T08:32:23.000Z
"#Nifty Spot
Cmp 18168-70
If today close above 18211
18400--18600
May come

18200-210 seems like a good resistance on closing basis.

#NIFTYFUTURE 
#Nse
#Bse
#Stockmarket",2022-01-12T08:32:23.000Z
"For FO traders:
Technical analysis is 65% & rest 35% is Derivative analysis.

this combo is a killer....

#investing #Nifty #banknifty",2022-01-12T08:32:23.000Z
"NIFTY, Now @ 18177

Look @ 20-Jan-2022, 18200 PE, NOW @ 161 , SL. 129

#nifty #sp #bnf",2022-01-12T08:32:23.000Z
"#Nifty #Banknifty #NIftyfuture #Bankniftyfuture 
#Cnxmidcap100 
#CnxIT
Time being don't short this mkt 

18168 cmp 

Counter  like wipro & other IT may help in next rise 

Don't carry shorts as well",2022-01-12T08:32:23.000Z
"#Nifty strong resistance around 18200,we might some profit booking

#trading #Investing #BANKNIFTYFUTURE #NIFTYFUTURE",2022-01-12T08:32:23.000Z
"For my intraday strategy, SL keeps on changing based on the levels hence RR is not predefined. Trailing of SL is already inbuilt if the levels have changed. Still, for worst day, I have kept the max daily SL of 5%, may sound exorbitant but it will hit only on worst day #Nifty",2022-01-12T08:32:23.000Z
"BANKNIFTY Spot:38788 Target Based on Max Pain :38656
Time: 1/12/2022 13:15:09 PM
 #banknifty #nifty #nse",2022-01-12T08:32:23.000Z
"#Nifty #Banknifty 
Some cool-off likely around 18210. Bulls are in total control.
New highs likely coming soon.
Manage risk very well.
Bears are going to be cleaned up fully.",2022-01-12T08:32:23.000Z
"#Nifty #StockMarketindia #Elliottwave 

Where is Nifty headed ?",2022-01-12T08:32:23.000Z
"TCS, Infosys, Wipro To Post Q3 Numbers Today: Key Things To Know

India's top IT service companies -- Tata Consultancy Services (TCS), Infosys and Wipro -- will declare their respective third-quarter numbers for the financial year 2021-22 (FY22) on Wednesday. This...
#Nifty …",2022-01-12T08:32:23.000Z
"Got a great momentum in both Top gainer and Top looser of Nifty 50 . Booked 1.8% of my total capital
#Nifty #TCS #StockMarket",2022-01-12T08:32:23.000Z
"#Nifty #Banknifty 
There are only 2 reasons you have fear -
1. You do not have faith in your trade and/or
2. You do not manage risk well",2022-01-12T08:32:23.000Z
Decay hoga ki nahi aaj ? #Nifty #banknifty,2022-01-12T08:32:23.000Z
"#Index Option
#Short 

#NIFTY 18300 PE cmp 132-133

Exit Above 162

109-92-78

(High 178.10 Low 109.40)",2022-01-12T08:32:23.000Z
"BANKNIFTY Spot:38788 Target Based on Max Pain :38656
Time: 1/12/2022 13:15:09 PM
 #banknifty #nifty #nse",2022-01-12T07:52:46.000Z
"#Nifty #Banknifty 
Some cool-off likely around 18210. Bulls are in total control.
New highs likely coming soon.
Manage risk very well.
Bears are going to be cleaned up fully.",2022-01-12T07:52:46.000Z
"#Nifty #StockMarketindia #Elliottwave 

Where is Nifty headed ?",2022-01-12T07:52:46.000Z
"TCS, Infosys, Wipro To Post Q3 Numbers Today: Key Things To Know

India's top IT service companies -- Tata Consultancy Services (TCS), Infosys and Wipro -- will declare their respective third-quarter numbers for the financial year 2021-22 (FY22) on Wednesday. This...
#Nifty …",2022-01-12T07:52:46.000Z
"Got a great momentum in both Top gainer and Top looser of Nifty 50 . Booked 1.8% of my total capital
#Nifty #TCS #StockMarket",2022-01-12T07:52:46.000Z
"#Nifty #Banknifty 
There are only 2 reasons you have fear -
1. You do not have faith in your trade and/or
2. You do not manage risk well",2022-01-12T07:52:46.000Z
Decay hoga ki nahi aaj ? #Nifty #banknifty,2022-01-12T07:52:46.000Z
"#Index Option
#Short 

#NIFTY 18300 PE cmp 132-133

Exit Above 162

109-92-78

(High 178.10 Low 109.40)",2022-01-12T07:52:46.000Z
"SRF option call:

Buy SRF 2700 CE at 40-41
SL - 27.
Target - 55-65

Risk only of ₹5000 approx.

#Nifty #StockMarketindia #StocksToBuy #optiontrading",2022-01-12T07:52:46.000Z
"#Nifty #Banknifty 
You learn through mistakes. Every mistake in the market is well paid for. So you better learn and never forget !",2022-01-12T07:52:46.000Z
"aaj ka #NIFTY ka toh aisa hai ki 1 ya 2 min chart dekhna pad raha hai.. ye 

aaj ye itna slow kyun che bhai?

#NIFTYFUTURE #nifty50",2022-01-12T07:52:46.000Z
"Many people are getting confused that if it's a pre-LIC IPO rally to jack up the IPO interest or pre-budget rally. Don't get sucked into narratives. Rally is a rally. Enjoy till it lasts. 

#trading 
#StockMarketindia 
#Nifty",2022-01-12T07:52:46.000Z
"#Nifty #Banknifty 
Misery loves company. Losers love sobbing, cribbing and they seek company of other losers at all times. 
Sit with winners. The conversation is very different.",2022-01-12T07:52:46.000Z
"Between October 2021 and January 2021, the #Nifty and #Sensex stayed below their peaks. However, the market cap of the #BSE has touched an all-time high of Rs.275 trillion or $3.60 trillion. Big traction from #smallcaps, #midcaps and from newly listed #IPOs boost #marketcap",2022-01-12T07:52:46.000Z
